"REF_DATE","GEO","DGUID","Area of residence","Type of expenditures","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018-10","Yukon, Northwest Territories and Nunavut","","India","Accommodation","Dollars","81","thousands","3","v1139468537","25.8.2","509","C","","","0"
"2018-10","Yukon, Northwest Territories and Nunavut","","India","Food and beverage","Dollars","81","thousands","3","v1139469187","25.8.4","322","C","","","0"
"2018-10","Yukon, Northwest Territories and Nunavut","","India","Transportation","Dollars","81","thousands","3","v1139469837","25.8.6","358","B","","","0"
"2018-10","Yukon, Northwest Territories and Nunavut","","India","Other types of expenditures","Dollars","81","thousands","3","v1139470162","25.8.7","1","E","","","0"
"2018-10","Yukon, Northwest Territories and Nunavut","","Germany","Total expenditures","Dollars","81","thousands","3","v1139468237","25.9.1","2667","B","","","0"
"2018-10","Yukon, Northwest Territories and Nunavut","","Germany","Accommodation","Dollars","81","thousands","3","v1139468562","25.9.2","893","C","","","0"
"2018-10","Yukon, Northwest Territories and Nunavut","","Germany","Clothes and gifts","Dollars","81","thousands","3","v1139468887","25.9.3","256","B","","","0"
"2018-10","Yukon, Northwest Territories and Nunavut","","Germany","Food and beverage","Dollars","81","thousands","3","v1139469212","25.9.4","568","C","","","0"
"2018-10","Yukon, Northwest Territories and Nunavut","","Germany","Recreation and entertainment","Dollars","81","thousands","3","v1139469537","25.9.5","199","B","","","0"
"2018-10","Yukon, Northwest Territories and Nunavut","","Germany","Transportation","Dollars","81","thousands","3","v1139469862","25.9.6","747","E","","","0"
"2018-10","Yukon, Northwest Territories and Nunavut","","Germany","Other types of expenditures","Dollars","81","thousands","3","v1139470187","25.9.7","4","E","","","0"
"2018-10","Yukon, Northwest Territories and Nunavut","","Australia","Total expenditures","Dollars","81","thousands","3","v1139468262","25.10.1","2573","B","","","0"
"2018-10","Yukon, Northwest Territories and Nunavut","","Australia","Accommodation","Dollars","81","thousands","3","v1139468587","25.10.2","921","C","","","0"
"2018-10","Yukon, Northwest Territories and Nunavut","","Australia","Clothes and gifts","Dollars","81","thousands","3","v1139468912","25.10.3","259","B","","","0"
"2018-10","Yukon, Northwest Territories and Nunavut","","Australia","Food and beverage","Dollars","81","thousands","3","v1139469237","25.10.4","457","C","","","0"
"2018-10","Yukon, Northwest Territories and Nunavut","","Australia","Recreation and entertainment","Dollars","81","thousands","3","v1139469562","25.10.5","498","C","","","0"
"2018-10","Yukon, Northwest Territories and Nunavut","","Australia","Transportation","Dollars","81","thousands","3","v1139469887","25.10.6","431","D","","","0"
"2018-10","Yukon, Northwest Territories and Nunavut","","Australia","Other types of expenditures","Dollars","81","thousands","3","v1139470212","25.10.7","7","E","","","0"
"2018-10","Yukon, Northwest Territories and Nunavut","","South Korea","Total expenditures","Dollars","81","thousands","3","v1139468287","25.11.1","2206","C","","","0"
"2018-10","Yukon, Northwest Territories and Nunavut","","South Korea","Accommodation","Dollars","81","thousands","3","v1139468612","25.11.2","1118","D","","","0"
"2018-10","Yukon, Northwest Territories and Nunavut","","South Korea","Clothes and gifts","Dollars","81","thousands","3","v1139468937","25.11.3","134","C","","","0"
"2018-10","Yukon, Northwest Territories and Nunavut","","South Korea","Food and beverage","Dollars","81","thousands","3","v1139469262","25.11.4","393","C","","","0"
"2018-10","Yukon, Northwest Territories and Nunavut","","South Korea","Recreation and entertainment","Dollars","81","thousands","3","v1139469587","25.11.5","186","C","","","0"
"2018-10","Yukon, Northwest Territories and Nunavut","","South Korea","Transportation","Dollars","81","thousands","3","v1139469912","25.11.6","373","B","","","0"
"2018-10","Yukon, Northwest Territories and Nunavut","","South Korea","Other types of expenditures","Dollars","81","thousands","3","v1139470237","25.11.7","2","E","","","0"
"2018-10","Yukon, Northwest Territories and Nunavut","","Japan","Total expenditures","Dollars","81","thousands","3","v1139468312","25.12.1","2529","B","","","0"
"2018-10","Yukon, Northwest Territories and Nunavut","","Japan","Accommodation","Dollars","81","thousands","3","v1139468637","25.12.2","985","C","","","0"
"2018-10","Yukon, Northwest Territories and Nunavut","","Japan","Clothes and gifts","Dollars","81","thousands","3","v1139468962","25.12.3","263","B","","","0"
"2018-10","Yukon, Northwest Territories and Nunavut","","Japan","Food and beverage","Dollars","81","thousands","3","v1139469287","25.12.4","586","C","","","0"
"2018-10","Yukon, Northwest Territories and Nunavut","","Japan","Recreation and entertainment","Dollars","81","thousands","3","v1139469612","25.12.5","248","B","","","0"
"2018-10","Yukon, Northwest Territories and Nunavut","","Japan","Transportation","Dollars","81","thousands","3","v1139469937","25.12.6","433","C","","","0"
"2018-10","Yukon, Northwest Territories and Nunavut","","Japan","Other types of expenditures","Dollars","81","thousands","3","v1139470262","25.12.7","14","E","","","0"
"2018-10","Yukon, Northwest Territories and Nunavut","","Other countries","Total expenditures","Dollars","81","thousands","3","v1139468337","25.13.1","4607","C","","","0"
"2018-10","Yukon, Northwest Territories and Nunavut","","Other countries","Accommodation","Dollars","81","thousands","3","v1139468662","25.13.2","2362","D","","","0"
"2018-10","Yukon, Northwest Territories and Nunavut","","Other countries","Clothes and gifts","Dollars","81","thousands","3","v1139468987","25.13.3","403","B","","","0"
"2018-10","Yukon, Northwest Territories and Nunavut","","Other countries","Food and beverage","Dollars","81","thousands","3","v1139469312","25.13.4","864","C","","","0"
"2018-10","Yukon, Northwest Territories and Nunavut","","Other countries","Recreation and entertainment","Dollars","81","thousands","3","v1139469637","25.13.5","338","B","","","0"
"2018-10","Yukon, Northwest Territories and Nunavut","","Other countries","Transportation","Dollars","81","thousands","3","v1139469962","25.13.6","593","E","","","0"
"2018-10","Yukon, Northwest Territories and Nunavut","","Other countries","Other types of expenditures","Dollars","81","thousands","3","v1139470287","25.13.7","47","E","","","0"
"2018-10","Yukon","2016A000260","Total, area of residence","Total expenditures","Dollars","81","thousands","3","v1161391390","26.1.1","18150","B","","","0"
"2018-10","Yukon","2016A000260","Total, area of residence","Accommodation","Dollars","81","thousands","3","v1161391391","26.1.2","6558","C","","","0"
"2018-10","Yukon","2016A000260","Total, area of residence","Clothes and gifts","Dollars","81","thousands","3","v1161391392","26.1.3","1192","B","","","0"
"2018-10","Yukon","2016A000260","Total, area of residence","Food and beverage","Dollars","81","thousands","3","v1161391393","26.1.4","3742","C","","","0"
"2018-10","Yukon","2016A000260","Total, area of residence","Recreation and entertainment","Dollars","81","thousands","3","v1161391394","26.1.5","999","B","","","0"
"2018-10","Yukon","2016A000260","Total, area of residence","Transportation","Dollars","81","thousands","3","v1161391395","26.1.6","5599","C","","","0"
"2018-10","Yukon","2016A000260","Total, area of residence","Other types of expenditures","Dollars","81","thousands","3","v1161391396","26.1.7","60","E","","","0"
"2018-10","Yukon","2016A000260","United States residents","Total expenditures","Dollars","81","thousands","3","v1161391397","26.2.1","8042","D","","","0"
"2018-10","Yukon","2016A000260","United States residents","Accommodation","Dollars","81","thousands","3","v1161391398","26.2.2","3121","E","","","0"
"2018-10","Yukon","2016A000260","United States residents","Clothes and gifts","Dollars","81","thousands","3","v1161391399","26.2.3","161","C","","","0"
"2018-10","Yukon","2016A000260","United States residents","Food and beverage","Dollars","81","thousands","3","v1161391400","26.2.4","1486","E","","","0"
"2018-10","Yukon","2016A000260","United States residents","Recreation and entertainment","Dollars","81","thousands","3","v1161391401","26.2.5","161","C","","","0"
"2018-10","Yukon","2016A000260","United States residents","Transportation","Dollars","81","thousands","3","v1161391402","26.2.6","3075","E","","","0"
"2018-10","Yukon","2016A000260","United States residents","Other types of expenditures","Dollars","81","thousands","3","v1161391403","26.2.7","37","E","","","0"
"2018-10","Yukon","2016A000260","Overseas residents","Total expenditures","Dollars","81","thousands","3","v1161391404","26.3.1","10107","B","","","0"
"2018-10","Yukon","2016A000260","Overseas residents","Accommodation","Dollars","81","thousands","3","v1161391405","26.3.2","3437","B","","","0"
"2018-10","Yukon","2016A000260","Overseas residents","Clothes and gifts","Dollars","81","thousands","3","v1161391406","26.3.3","1030","B","","","0"
"2018-10","Yukon","2016A000260","Overseas residents","Food and beverage","Dollars","81","thousands","3","v1161391407","26.3.4","2256","B","","","0"
"2018-10","Yukon","2016A000260","Overseas residents","Recreation and entertainment","Dollars","81","thousands","3","v1161391408","26.3.5","838","B","","","0"
"2018-10","Yukon","2016A000260","Overseas residents","Transportation","Dollars","81","thousands","3","v1161391409","26.3.6","2523","C","","","0"
"2018-10","Yukon","2016A000260","Overseas residents","Other types of expenditures","Dollars","81","thousands","3","v1161391410","26.3.7","23","E","","","0"
"2018-10","Yukon","2016A000260","United Kingdom","Total expenditures","Dollars","81","thousands","3","v1161391411","26.4.1","1074","C","","","0"
"2018-10","Yukon","2016A000260","United Kingdom","Accommodation","Dollars","81","thousands","3","v1161391412","26.4.2","403","D","","","0"
"2018-10","Yukon","2016A000260","United Kingdom","Clothes and gifts","Dollars","81","thousands","3","v1161391413","26.4.3","127","C","","","0"
"2018-10","Yukon","2016A000260","United Kingdom","Food and beverage","Dollars","81","thousands","3","v1161391414","26.4.4","211","D","","","0"
"2018-10","Yukon","2016A000260","United Kingdom","Recreation and entertainment","Dollars","81","thousands","3","v1161391415","26.4.5","92","C","","","0"
"2018-10","Yukon","2016A000260","United Kingdom","Transportation","Dollars","81","thousands","3","v1161391416","26.4.6","237","E","","","0"
"2018-10","Yukon","2016A000260","United Kingdom","Other types of expenditures","Dollars","81","thousands","3","v1161391417","26.4.7","3","E","","","0"
"2018-10","Yukon","2016A000260","China","Total expenditures","Dollars","81","thousands","3","v1161391418","26.5.1","985","C","","","0"
"2018-10","Yukon","2016A000260","China","Accommodation","Dollars","81","thousands","3","v1161391419","26.5.2","364","D","","","0"
"2018-10","Yukon","2016A000260","China","Clothes and gifts","Dollars","81","thousands","3","v1161391420","26.5.3","129","C","","","0"
"2018-10","Yukon","2016A000260","China","Food and beverage","Dollars","81","thousands","3","v1161391421","26.5.4","242","D","","","0"
"2018-10","Yukon","2016A000260","China","Transportation","Dollars","81","thousands","3","v1161391423","26.5.6","248","E","","","0"
"2018-10","Yukon","2016A000260","China","Other types of expenditures","Dollars","81","thousands","3","v1161391424","26.5.7","2","E","","","0"
"2018-10","Yukon","2016A000260","France","Total expenditures","Dollars","81","thousands","3","v1161391425","26.6.1","864","C","","","0"
"2018-10","Yukon","2016A000260","France","Accommodation","Dollars","81","thousands","3","v1161391426","26.6.2","288","D","","","0"
"2018-10","Yukon","2016A000260","France","Clothes and gifts","Dollars","81","thousands","3","v1161391427","26.6.3","128","C","","","0"
"2018-10","Yukon","2016A000260","France","Food and beverage","Dollars","81","thousands","3","v1161391428","26.6.4","208","D","","","0"
"2018-10","Yukon","2016A000260","France","Transportation","Dollars","81","thousands","3","v1161391430","26.6.6","238","E","","","0"
"2018-10","Yukon","2016A000260","France","Other types of expenditures","Dollars","81","thousands","3","v1161391431","26.6.7","2","E","","","0"
"2018-10","Yukon","2016A000260","Mexico","Total expenditures","Dollars","81","thousands","3","v1161391432","26.7.1","1142","C","","","0"
"2018-10","Yukon","2016A000260","Mexico","Accommodation","Dollars","81","thousands","3","v1161391433","26.7.2","338","D","","","0"
"2018-10","Yukon","2016A000260","Mexico","Clothes and gifts","Dollars","81","thousands","3","v1161391434","26.7.3","128","C","","","0"
"2018-10","Yukon","2016A000260","Mexico","Food and beverage","Dollars","81","thousands","3","v1161391435","26.7.4","231","D","","","0"
"2018-10","Yukon","2016A000260","Mexico","Recreation and entertainment","Dollars","81","thousands","3","v1161391436","26.7.5","125","C","","","0"
"2018-10","Yukon","2016A000260","Mexico","Transportation","Dollars","81","thousands","3","v1161391437","26.7.6","319","E","","","0"
"2018-10","Yukon","2016A000260","Mexico","Other types of expenditures","Dollars","81","thousands","3","v1161391438","26.7.7","1","E","","","0"
"2018-10","Yukon","2016A000260","India","Total expenditures","Dollars","81","thousands","3","v1161391439","26.8.1","595","C","","","0"
"2018-10","Yukon","2016A000260","India","Accommodation","Dollars","81","thousands","3","v1161391440","26.8.2","252","E","","","0"
"2018-10","Yukon","2016A000260","India","Food and beverage","Dollars","81","thousands","3","v1161391442","26.8.4","162","D","","","0"
"2018-10","Yukon","2016A000260","India","Transportation","Dollars","81","thousands","3","v1161391444","26.8.6","180","C","","","0"
"2018-10","Yukon","2016A000260","India","Other types of expenditures","Dollars","81","thousands","3","v1161391445","26.8.7","0","E","","","0"
"2018-10","Yukon","2016A000260","Germany","Total expenditures","Dollars","81","thousands","3","v1161391446","26.9.1","1061","C","","","0"
"2018-10","Yukon","2016A000260","Germany","Accommodation","Dollars","81","thousands","3","v1161391447","26.9.2","333","D","","","0"
"2018-10","Yukon","2016A000260","Germany","Clothes and gifts","Dollars","81","thousands","3","v1161391448","26.9.3","128","C","","","0"
"2018-10","Yukon","2016A000260","Germany","Food and beverage","Dollars","81","thousands","3","v1161391449","26.9.4","235","D","","","0"
"2018-10","Yukon","2016A000260","Germany","Recreation and entertainment","Dollars","81","thousands","3","v1161391450","26.9.5","101","C","","","0"
"2018-10","Yukon","2016A000260","Germany","Transportation","Dollars","81","thousands","3","v1161391451","26.9.6","260","E","","","0"
"2018-10","Yukon","2016A000260","Germany","Other types of expenditures","Dollars","81","thousands","3","v1161391452","26.9.7","4","E","","","0"
"2018-10","Yukon","2016A000260","Australia","Total expenditures","Dollars","81","thousands","3","v1161391453","26.10.1","1227","C","","","0"
"2018-10","Yukon","2016A000260","Australia","Accommodation","Dollars","81","thousands","3","v1161391454","26.10.2","420","D","","","0"
"2018-10","Yukon","2016A000260","Australia","Clothes and gifts","Dollars","81","thousands","3","v1161391455","26.10.3","130","C","","","0"
"2018-10","Yukon","2016A000260","Australia","Food and beverage","Dollars","81","thousands","3","v1161391456","26.10.4","263","D","","","0"
"2018-10","Yukon","2016A000260","Australia","Recreation and entertainment","Dollars","81","thousands","3","v1161391457","26.10.5","163","C","","","0"
"2018-10","Yukon","2016A000260","Australia","Transportation","Dollars","81","thousands","3","v1161391458","26.10.6","247","E","","","0"
"2018-10","Yukon","2016A000260","Australia","Other types of expenditures","Dollars","81","thousands","3","v1161391459","26.10.7","4","E","","","0"
"2018-10","Yukon","2016A000260","South Korea","Total expenditures","Dollars","81","thousands","3","v1161391460","26.11.1","702","C","","","0"
"2018-10","Yukon","2016A000260","South Korea","Accommodation","Dollars","81","thousands","3","v1161391461","26.11.2","256","D","","","0"
"2018-10","Yukon","2016A000260","South Korea","Food and beverage","Dollars","81","thousands","3","v1161391463","26.11.4","168","D","","","0"
"2018-10","Yukon","2016A000260","South Korea","Recreation and entertainment","Dollars","81","thousands","3","v1161391464","26.11.5","88","C","","","0"
"2018-10","Yukon","2016A000260","South Korea","Transportation","Dollars","81","thousands","3","v1161391465","26.11.6","190","C","","","0"
"2018-10","Yukon","2016A000260","South Korea","Other types of expenditures","Dollars","81","thousands","3","v1161391466","26.11.7","0","E","","","0"
"2018-10","Yukon","2016A000260","Japan","Total expenditures","Dollars","81","thousands","3","v1161391467","26.12.1","1069","B","","","0"
"2018-10","Yukon","2016A000260","Japan","Accommodation","Dollars","81","thousands","3","v1161391468","26.12.2","307","D","","","0"
"2018-10","Yukon","2016A000260","Japan","Clothes and gifts","Dollars","81","thousands","3","v1161391469","26.12.3","129","C","","","0"
"2018-10","Yukon","2016A000260","Japan","Food and beverage","Dollars","81","thousands","3","v1161391470","26.12.4","233","D","","","0"
"2018-10","Yukon","2016A000260","Japan","Recreation and entertainment","Dollars","81","thousands","3","v1161391471","26.12.5","147","C","","","0"
"2018-10","Yukon","2016A000260","Japan","Transportation","Dollars","81","thousands","3","v1161391472","26.12.6","251","D","","","0"
"2018-10","Yukon","2016A000260","Japan","Other types of expenditures","Dollars","81","thousands","3","v1161391473","26.12.7","2","E","","","0"
"2018-10","Yukon","2016A000260","Other countries","Total expenditures","Dollars","81","thousands","3","v1161391474","26.13.1","1389","C","","","0"
"2018-10","Yukon","2016A000260","Other countries","Accommodation","Dollars","81","thousands","3","v1161391475","26.13.2","476","D","","","0"
"2018-10","Yukon","2016A000260","Other countries","Clothes and gifts","Dollars","81","thousands","3","v1161391476","26.13.3","131","C","","","0"
"2018-10","Yukon","2016A000260","Other countries","Food and beverage","Dollars","81","thousands","3","v1161391477","26.13.4","303","D","","","0"
"2018-10","Yukon","2016A000260","Other countries","Recreation and entertainment","Dollars","81","thousands","3","v1161391478","26.13.5","121","C","","","0"
"2018-10","Yukon","2016A000260","Other countries","Transportation","Dollars","81","thousands","3","v1161391479","26.13.6","352","E","","","0"
"2018-10","Yukon","2016A000260","Other countries","Other types of expenditures","Dollars","81","thousands","3","v1161391480","26.13.7","6","E","","","0"
"2018-10","Northwest Territories","2016A000261","Total, area of residence","Total expenditures","Dollars","81","thousands","3","v1161391481","27.1.1","20426","C","","","0"
"2018-10","Northwest Territories","2016A000261","Total, area of residence","Accommodation","Dollars","81","thousands","3","v1161391482","27.1.2","11310","D","","","0"
"2018-10","Northwest Territories","2016A000261","Total, area of residence","Clothes and gifts","Dollars","81","thousands","3","v1161391483","27.1.3","1398","B","","","0"
"2018-10","Northwest Territories","2016A000261","Total, area of residence","Food and beverage","Dollars","81","thousands","3","v1161391484","27.1.4","3045","B","","","0"
"2018-10","Northwest Territories","2016A000261","Total, area of residence","Recreation and entertainment","Dollars","81","thousands","3","v1161391485","27.1.5","2315","B","","","0"
"2018-10","Northwest Territories","2016A000261","Total, area of residence","Transportation","Dollars","81","thousands","3","v1161391486","27.1.6","2249","B","","","0"
"2018-10","Northwest Territories","2016A000261","Total, area of residence","Other types of expenditures","Dollars","81","thousands","3","v1161391487","27.1.7","109","E","","","0"
"2018-10","Northwest Territories","2016A000261","United States residents","Total expenditures","Dollars","81","thousands","3","v1161391488","27.2.1","5866","E","","","0"
"2018-10","Northwest Territories","2016A000261","United States residents","Accommodation","Dollars","81","thousands","3","v1161391489","27.2.2","4455","E","","","0"
"2018-10","Northwest Territories","2016A000261","United States residents","Clothes and gifts","Dollars","81","thousands","3","v1161391490","27.2.3","148","C","","","0"
"2018-10","Northwest Territories","2016A000261","United States residents","Food and beverage","Dollars","81","thousands","3","v1161391491","27.2.4","454","E","","","0"
"2018-10","Northwest Territories","2016A000261","United States residents","Recreation and entertainment","Dollars","81","thousands","3","v1161391492","27.2.5","532","D","","","0"
"2018-10","Northwest Territories","2016A000261","United States residents","Transportation","Dollars","81","thousands","3","v1161391493","27.2.6","263","E","","","0"
"2018-10","Northwest Territories","2016A000261","United States residents","Other types of expenditures","Dollars","81","thousands","3","v1161391494","27.2.7","14","E","","","0"
"2018-10","Northwest Territories","2016A000261","Overseas residents","Total expenditures","Dollars","81","thousands","3","v1161391495","27.3.1","14560","B","","","0"
"2018-10","Northwest Territories","2016A000261","Overseas residents","Accommodation","Dollars","81","thousands","3","v1161391496","27.3.2","6855","C","","","0"
"2018-10","Northwest Territories","2016A000261","Overseas residents","Clothes and gifts","Dollars","81","thousands","3","v1161391497","27.3.3","1250","B","","","0"
"2018-10","Northwest Territories","2016A000261","Overseas residents","Food and beverage","Dollars","81","thousands","3","v1161391498","27.3.4","2591","B","","","0"
"2018-10","Northwest Territories","2016A000261","Overseas residents","Recreation and entertainment","Dollars","81","thousands","3","v1161391499","27.3.5","1783","B","","","0"
"2018-10","Northwest Territories","2016A000261","Overseas residents","Transportation","Dollars","81","thousands","3","v1161391500","27.3.6","1987","B","","","0"
"2018-10","Northwest Territories","2016A000261","Overseas residents","Other types of expenditures","Dollars","81","thousands","3","v1161391501","27.3.7","95","E","","","0"
"2018-10","Northwest Territories","2016A000261","United Kingdom","Total expenditures","Dollars","81","thousands","3","v1161391502","27.4.1","1362","C","","","0"
"2018-10","Northwest Territories","2016A000261","United Kingdom","Accommodation","Dollars","81","thousands","3","v1161391503","27.4.2","729","E","","","0"
"2018-10","Northwest Territories","2016A000261","United Kingdom","Clothes and gifts","Dollars","81","thousands","3","v1161391504","27.4.3","127","C","","","0"
"2018-10","Northwest Territories","2016A000261","United Kingdom","Food and beverage","Dollars","81","thousands","3","v1161391505","27.4.4","198","D","","","0"
"2018-10","Northwest Territories","2016A000261","United Kingdom","Recreation and entertainment","Dollars","81","thousands","3","v1161391506","27.4.5","126","C","","","0"
"2018-10","Northwest Territories","2016A000261","United Kingdom","Transportation","Dollars","81","thousands","3","v1161391507","27.4.6","179","C","","","0"
"2018-10","Northwest Territories","2016A000261","United Kingdom","Other types of expenditures","Dollars","81","thousands","3","v1161391508","27.4.7","2","E","","","0"
"2018-10","Northwest Territories","2016A000261","China","Total expenditures","Dollars","81","thousands","3","v1161391509","27.5.1","2699","D","","","0"
"2018-10","Northwest Territories","2016A000261","China","Accommodation","Dollars","81","thousands","3","v1161391510","27.5.2","1377","E","","","0"
"2018-10","Northwest Territories","2016A000261","China","Clothes and gifts","Dollars","81","thousands","3","v1161391511","27.5.3","190","D","","","0"
"2018-10","Northwest Territories","2016A000261","China","Food and beverage","Dollars","81","thousands","3","v1161391512","27.5.4","539","E","","","0"
"2018-10","Northwest Territories","2016A000261","China","Recreation and entertainment","Dollars","81","thousands","3","v1161391513","27.5.5","265","C","","","0"
"2018-10","Northwest Territories","2016A000261","China","Transportation","Dollars","81","thousands","3","v1161391514","27.5.6","299","E","","","0"
"2018-10","Northwest Territories","2016A000261","China","Other types of expenditures","Dollars","81","thousands","3","v1161391515","27.5.7","28","E","","","0"
"2018-10","Northwest Territories","2016A000261","France","Total expenditures","Dollars","81","thousands","3","v1161391516","27.6.1","735","C","","","0"
"2018-10","Northwest Territories","2016A000261","France","Accommodation","Dollars","81","thousands","3","v1161391517","27.6.2","255","E","","","0"
"2018-10","Northwest Territories","2016A000261","France","Clothes and gifts","Dollars","81","thousands","3","v1161391518","27.6.3","131","C","","","0"
"2018-10","Northwest Territories","2016A000261","France","Food and beverage","Dollars","81","thousands","3","v1161391519","27.6.4","170","D","","","0"
"2018-10","Northwest Territories","2016A000261","France","Transportation","Dollars","81","thousands","3","v1161391521","27.6.6","179","C","","","0"
"2018-10","Northwest Territories","2016A000261","France","Other types of expenditures","Dollars","81","thousands","3","v1161391522","27.6.7","0","E","","","0"
"2018-10","Northwest Territories","2016A000261","Mexico","Total expenditures","Dollars","81","thousands","3","v1161391523","27.7.1","1330","C","","","0"
"2018-10","Northwest Territories","2016A000261","Mexico","Accommodation","Dollars","81","thousands","3","v1161391524","27.7.2","280","D","","","0"
"2018-10","Northwest Territories","2016A000261","Mexico","Clothes and gifts","Dollars","81","thousands","3","v1161391525","27.7.3","132","C","","","0"
"2018-10","Northwest Territories","2016A000261","Mexico","Food and beverage","Dollars","81","thousands","3","v1161391526","27.7.4","186","D","","","0"
"2018-10","Northwest Territories","2016A000261","Mexico","Recreation and entertainment","Dollars","81","thousands","3","v1161391527","27.7.5","544","D","","","0"
"2018-10","Northwest Territories","2016A000261","Mexico","Transportation","Dollars","81","thousands","3","v1161391528","27.7.6","182","C","","","0"
"2018-10","Northwest Territories","2016A000261","Mexico","Other types of expenditures","Dollars","81","thousands","3","v1161391529","27.7.7","7","E","","","0"
"2018-10","Northwest Territories","2016A000261","India","Total expenditures","Dollars","81","thousands","3","v1161391530","27.8.1","595","C","","","0"
"2018-10","Northwest Territories","2016A000261","India","Accommodation","Dollars","81","thousands","3","v1161391531","27.8.2","257","D","","","0"
"2018-10","Northwest Territories","2016A000261","India","Food and beverage","Dollars","81","thousands","3","v1161391533","27.8.4","160","D","","","0"
"2018-10","Northwest Territories","2016A000261","India","Transportation","Dollars","81","thousands","3","v1161391535","27.8.6","178","C","","","0"
"2018-10","Northwest Territories","2016A000261","India","Other types of expenditures","Dollars","81","thousands","3","v1161391536","27.8.7","0","E","","","0"
"2018-10","Northwest Territories","2016A000261","Germany","Total expenditures","Dollars","81","thousands","3","v1161391537","27.9.1","878","B","","","0"
"2018-10","Northwest Territories","2016A000261","Germany","Accommodation","Dollars","81","thousands","3","v1161391538","27.9.2","301","D","","","0"
"2018-10","Northwest Territories","2016A000261","Germany","Clothes and gifts","Dollars","81","thousands","3","v1161391539","27.9.3","127","C","","","0"
"2018-10","Northwest Territories","2016A000261","Germany","Food and beverage","Dollars","81","thousands","3","v1161391540","27.9.4","173","D","","","0"
"2018-10","Northwest Territories","2016A000261","Germany","Recreation and entertainment","Dollars","81","thousands","3","v1161391541","27.9.5","98","C","","","0"
"2018-10","Northwest Territories","2016A000261","Germany","Transportation","Dollars","81","thousands","3","v1161391542","27.9.6","179","C","","","0"
"2018-10","Northwest Territories","2016A000261","Germany","Other types of expenditures","Dollars","81","thousands","3","v1161391543","27.9.7","1","E","","","0"
"2018-10","Northwest Territories","2016A000261","Australia","Total expenditures","Dollars","81","thousands","3","v1161391544","27.10.1","1346","B","","","0"
"2018-10","Northwest Territories","2016A000261","Australia","Accommodation","Dollars","81","thousands","3","v1161391545","27.10.2","502","D","","","0"
"2018-10","Northwest Territories","2016A000261","Australia","Clothes and gifts","Dollars","81","thousands","3","v1161391546","27.10.3","129","C","","","0"
"2018-10","Northwest Territories","2016A000261","Australia","Food and beverage","Dollars","81","thousands","3","v1161391547","27.10.4","194","D","","","0"
"2018-10","Northwest Territories","2016A000261","Australia","Recreation and entertainment","Dollars","81","thousands","3","v1161391548","27.10.5","335","C","","","0"
"2018-10","Northwest Territories","2016A000261","Australia","Transportation","Dollars","81","thousands","3","v1161391549","27.10.6","184","C","","","0"
"2018-10","Northwest Territories","2016A000261","Australia","Other types of expenditures","Dollars","81","thousands","3","v1161391550","27.10.7","2","E","","","0"
"2018-10","Northwest Territories","2016A000261","South Korea","Total expenditures","Dollars","81","thousands","3","v1161391551","27.11.1","1504","C","","","0"
"2018-10","Northwest Territories","2016A000261","South Korea","Accommodation","Dollars","81","thousands","3","v1161391552","27.11.2","861","E","","","0"
"2018-10","Northwest Territories","2016A000261","South Korea","Clothes and gifts","Dollars","81","thousands","3","v1161391553","27.11.3","134","C","","","0"
"2018-10","Northwest Territories","2016A000261","South Korea","Food and beverage","Dollars","81","thousands","3","v1161391554","27.11.4","225","D","","","0"
"2018-10","Northwest Territories","2016A000261","South Korea","Recreation and entertainment","Dollars","81","thousands","3","v1161391555","27.11.5","98","C","","","0"
"2018-10","Northwest Territories","2016A000261","South Korea","Transportation","Dollars","81","thousands","3","v1161391556","27.11.6","183","C","","","0"
"2018-10","Northwest Territories","2016A000261","South Korea","Other types of expenditures","Dollars","81","thousands","3","v1161391557","27.11.7","2","E","","","0"
"2018-10","Northwest Territories","2016A000261","Japan","Total expenditures","Dollars","81","thousands","3","v1161391558","27.12.1","1460","C","","","0"
"2018-10","Northwest Territories","2016A000261","Japan","Accommodation","Dollars","81","thousands","3","v1161391559","27.12.2","678","D","","","0"
"2018-10","Northwest Territories","2016A000261","Japan","Clothes and gifts","Dollars","81","thousands","3","v1161391560","27.12.3","134","C","","","0"
"2018-10","Northwest Territories","2016A000261","Japan","Food and beverage","Dollars","81","thousands","3","v1161391561","27.12.4","353","E","","","0"
"2018-10","Northwest Territories","2016A000261","Japan","Recreation and entertainment","Dollars","81","thousands","3","v1161391562","27.12.5","101","C","","","0"
"2018-10","Northwest Territories","2016A000261","Japan","Transportation","Dollars","81","thousands","3","v1161391563","27.12.6","182","C","","","0"
"2018-10","Northwest Territories","2016A000261","Japan","Other types of expenditures","Dollars","81","thousands","3","v1161391564","27.12.7","12","E","","","0"
"2018-10","Northwest Territories","2016A000261","Other countries","Total expenditures","Dollars","81","thousands","3","v1161391565","27.13.1","2651","C","","","0"
"2018-10","Northwest Territories","2016A000261","Other countries","Accommodation","Dollars","81","thousands","3","v1161391566","27.13.2","1614","E","","","0"
"2018-10","Northwest Territories","2016A000261","Other countries","Clothes and gifts","Dollars","81","thousands","3","v1161391567","27.13.3","145","C","","","0"
